Order Date,Region,Category,Sales,Profit
2024-07-09 01:31:22.277630,South,Office Supplies,61.14,13.85
2025-02-26 01:31:22.277630,North,Technology,374.65,34.26
2024-12-02 01:31:22.277630,South,Technology,212.76,-1.97
2024-06-01 01:31:22.277630,East,Furniture,133.59,7.07
2025-02-24 01:31:22.277630,North,Technology,296.0,-44.78
2024-11-19 01:31:22.277630,West,Technology,196.73,49.17
2025-04-23 01:31:22.277630,West,Office Supplies,168.89,-9.24
2024-07-02 01:31:22.277630,East,Office Supplies,135.02,-15.22
2025-03-13 01:31:22.277630,South,Office Supplies,239.75,3.11
2024-11-18 01:31:22.277630,North,Office Supplies,101.41,-6.03
2024-11-02 01:31:22.277630,South,Technology,428.93,-19.81
2025-04-20 01:31:22.277630,South,Office Supplies,304.04,64.53
2024-09-05 01:31:22.277630,South,Office Supplies,50.18,3.69
2024-11-01 01:31:22.277630,West,Furniture,239.38,63.65
2025-03-07 01:31:22.277630,East,Technology,322.2,88.66
2024-09-24 01:31:22.277630,North,Technology,433.57,128.24
2024-07-17 01:31:22.277630,North,Technology,31.27,-4.2
2024-06-27 01:31:22.277630,East,Furniture,239.01,59.38
2025-01-21 01:31:22.277630,North,Technology,358.8,-18.91
2024-09-14 01:31:22.277630,North,Technology,114.14,13.08
2025-04-07 01:31:22.277630,South,Office Supplies,126.25,30.16
2024-06-16 01:31:22.277630,South,Technology,255.04,-39.16
2024-07-09 01:31:22.277630,East,Office Supplies,444.56,-55.16
2025-04-01 01:31:22.277630,North,Furniture,211.17,35.18
2024-10-06 01:31:22.277630,East,Office Supplies,252.55,-6.72
2024-09-19 01:31:22.277630,East,Furniture,325.16,41.46
2024-11-29 01:31:22.277630,East,Furniture,169.18,-24.19
2024-10-02 01:31:22.277630,East,Furniture,436.2,124.84
2024-12-22 01:31:22.277630,South,Office Supplies,481.69,24.39
2024-09-14 01:31:22.277630,West,Furniture,332.15,78.15
2024-07-07 01:31:22.277630,East,Office Supplies,326.47,44.88
2024-09-29 01:31:22.277630,North,Office Supplies,343.3,94.71
2025-05-23 01:31:22.277630,West,Office Supplies,113.07,9.64
2024-10-29 01:31:22.277630,South,Furniture,371.54,-17.39
2025-02-21 01:31:22.277630,West,Office Supplies,186.55,19.92
2025-04-04 01:31:22.277630,West,Office Supplies,496.81,148.27
2025-05-14 01:31:22.277630,South,Furniture,381.04,79.13
2025-04-29 01:31:22.277630,East,Office Supplies,300.21,8.25
2024-07-08 01:31:22.277630,West,Furniture,457.87,95.36
2024-09-09 01:31:22.277630,South,Furniture,485.62,73.53
2024-12-29 01:31:22.277630,South,Furniture,412.68,111.16
2025-04-07 01:31:22.277630,West,Office Supplies,383.17,-6.74
2025-04-04 01:31:22.277630,South,Office Supplies,49.12,-8.83
2024-11-17 01:31:22.277630,West,Technology,358.89,-56.27
2025-01-07 01:31:22.277630,West,Technology,181.16,33.28
2024-12-01 01:31:22.277630,South,Technology,466.36,67.92
2024-10-31 01:31:22.277630,South,Furniture,313.65,52.28
2025-02-15 01:31:22.277630,South,Technology,197.91,26.49
2025-05-17 01:31:22.277630,West,Office Supplies,182.71,5.22
2025-04-15 01:31:22.277630,North,Furniture,286.32,-47.52
2024-11-30 01:31:22.277630,South,Furniture,255.92,55.73
2024-11-15 01:31:22.277630,South,Office Supplies,207.62,-22.76
2025-03-10 01:31:22.277630,East,Technology,120.06,35.41
2025-05-16 01:31:22.277630,South,Technology,402.31,-39.14
2024-10-16 01:31:22.277630,West,Office Supplies,228.04,-36.06
2025-01-11 01:31:22.277630,South,Office Supplies,67.47,-0.82
2025-05-19 01:31:22.277630,East,Technology,60.99,-2.27
2024-12-14 01:31:22.277630,North,Office Supplies,134.3,38.72
2024-12-23 01:31:22.277630,North,Technology,285.07,-0.78
2024-07-03 01:31:22.277630,South,Office Supplies,91.03,-16.08
2025-02-23 01:31:22.277630,North,Technology,123.21,36.17
2025-04-12 01:31:22.277630,West,Office Supplies,260.82,50.4
2024-08-14 01:31:22.277630,North,Furniture,124.52,37.23
2024-11-21 01:31:22.277630,West,Furniture,431.87,-17.81
2025-04-09 01:31:22.277630,North,Furniture,303.2,-42.79
2024-08-15 01:31:22.277630,North,Office Supplies,61.2,-0.07
2025-03-23 01:31:22.277630,West,Technology,87.15,-11.33
2025-02-10 01:31:22.277630,West,Technology,113.68,-14.39
2025-02-20 01:31:22.277630,South,Technology,322.35,81.02
2024-12-10 01:31:22.277630,West,Furniture,70.71,21.0
2025-01-19 01:31:22.277630,South,Furniture,40.78,12.12
2024-11-20 01:31:22.277630,East,Technology,369.66,7.11
2024-11-11 01:31:22.277630,West,Office Supplies,249.5,-20.05
2025-03-15 01:31:22.277630,South,Office Supplies,427.42,-48.72
2024-11-17 01:31:22.277630,South,Technology,400.57,-3.58
2025-01-16 01:31:22.277630,North,Technology,151.28,15.05
2024-10-09 01:31:22.277630,West,Office Supplies,112.28,19.29
2025-04-16 01:31:22.277630,North,Technology,267.83,15.58
2025-03-31 01:31:22.277630,South,Office Supplies,58.45,12.94
2024-09-30 01:31:22.277630,West,Office Supplies,323.77,84.13
2024-07-12 01:31:22.277630,South,Furniture,25.85,6.28
2024-11-04 01:31:22.277630,North,Furniture,405.49,-6.24
2025-02-25 01:31:22.277630,South,Furniture,447.53,123.19
2025-03-13 01:31:22.277630,South,Technology,498.18,130.29
2024-09-17 01:31:22.277630,North,Office Supplies,185.17,1.08
2024-06-17 01:31:22.277630,West,Technology,289.72,3.09
2025-03-31 01:31:22.277630,North,Technology,434.22,-69.9
2024-06-18 01:31:22.277630,West,Technology,241.83,64.93
2024-09-28 01:31:22.277630,West,Office Supplies,178.04,-27.73
2025-01-13 01:31:22.277630,East,Furniture,43.44,1.98
2024-12-19 01:31:22.277630,South,Office Supplies,209.16,33.61
2024-08-25 01:31:22.277630,West,Office Supplies,57.87,13.88
2024-08-26 01:31:22.277630,West,Technology,194.24,16.61
2025-04-16 01:31:22.277630,North,Technology,184.66,26.09
2025-01-04 01:31:22.277630,West,Furniture,330.65,51.27
2025-02-28 01:31:22.277630,West,Office Supplies,195.72,-37.58
2024-06-04 01:31:22.277630,North,Furniture,204.4,55.44
2025-04-18 01:31:22.277630,West,Technology,157.45,-3.16
2024-06-05 01:31:22.277630,South,Technology,311.83,-34.69
2024-06-28 01:31:22.277630,South,Furniture,206.89,7.59
2025-01-07 01:31:22.277630,North,Furniture,475.32,79.26
2024-12-30 01:31:22.277630,West,Office Supplies,448.15,95.76
2024-10-12 01:31:22.277630,South,Furniture,133.72,21.37
2024-06-16 01:31:22.277630,East,Furniture,213.91,0.01
2024-08-15 01:31:22.277630,North,Office Supplies,324.6,45.7
2025-01-08 01:31:22.277630,North,Technology,27.83,0.44
2025-05-03 01:31:22.277630,South,Office Supplies,129.16,37.9
2024-08-12 01:31:22.277630,North,Technology,156.81,46.77
2025-05-12 01:31:22.277630,West,Technology,213.15,-16.01
2025-03-10 01:31:22.277630,South,Furniture,446.87,18.62
2025-04-20 01:31:22.277630,East,Furniture,66.24,5.85
2024-10-30 01:31:22.277630,West,Furniture,51.6,6.09
2024-09-29 01:31:22.277630,East,Furniture,338.92,5.75
2024-11-30 01:31:22.277630,East,Furniture,194.96,12.12
2024-06-24 01:31:22.277630,North,Technology,105.31,8.12
2025-05-18 01:31:22.277630,East,Office Supplies,356.87,-2.15
2024-06-08 01:31:22.277630,West,Furniture,136.61,-5.43
2025-04-02 01:31:22.277630,South,Technology,291.51,34.2
2024-08-07 01:31:22.277630,South,Furniture,216.2,4.54
2024-06-27 01:31:22.277630,East,Office Supplies,193.38,55.32
2025-05-18 01:31:22.277630,East,Technology,366.15,-4.45
2024-12-06 01:31:22.277630,South,Office Supplies,314.44,-32.1
2025-04-20 01:31:22.277630,East,Furniture,266.64,3.55
2024-06-22 01:31:22.277630,West,Technology,81.48,10.47
2024-12-04 01:31:22.277630,East,Office Supplies,301.11,6.29
2024-06-09 01:31:22.277630,East,Furniture,352.52,-20.15
2024-08-09 01:31:22.277630,West,Furniture,411.1,19.58
2025-03-13 01:31:22.277630,South,Technology,163.71,3.85
2024-08-13 01:31:22.277630,South,Furniture,146.87,39.96
2024-09-25 01:31:22.277630,East,Office Supplies,379.41,-72.3
2024-06-12 01:31:22.277630,South,Furniture,244.38,-0.62
2024-09-03 01:31:22.277630,West,Office Supplies,214.81,-6.34
2024-08-09 01:31:22.277630,East,Office Supplies,97.1,-8.57
2025-01-08 01:31:22.277630,East,Office Supplies,228.39,16.7
2025-03-17 01:31:22.277630,East,Office Supplies,368.54,39.44
2024-12-13 01:31:22.277630,North,Technology,236.27,-46.05
2024-07-24 01:31:22.277630,North,Office Supplies,438.91,60.6
2024-06-19 01:31:22.277630,West,Technology,22.02,-0.19
2024-08-03 01:31:22.277630,East,Technology,106.38,27.82
2024-09-04 01:31:22.277630,West,Technology,315.02,54.11
2025-04-15 01:31:22.277630,North,Furniture,342.55,19.49
2025-05-22 01:31:22.277630,East,Office Supplies,152.34,42.01
2024-10-28 01:31:22.277630,North,Furniture,472.11,67.84
2025-05-22 01:31:22.277630,East,Office Supplies,178.71,36.46
2025-05-18 01:31:22.277630,West,Technology,217.37,60.47
2024-12-04 01:31:22.277630,West,Furniture,488.66,119.8
2025-02-23 01:31:22.277630,West,Furniture,250.01,-41.17
2025-04-13 01:31:22.277630,North,Technology,314.18,-29.81
2024-11-26 01:31:22.277630,West,Technology,279.29,32.06
2025-04-15 01:31:22.277630,South,Technology,105.2,-12.58
2024-09-14 01:31:22.277630,South,Furniture,495.92,16.05
2025-04-02 01:31:22.277630,West,Technology,48.36,1.94
2024-11-05 01:31:22.277630,West,Furniture,492.08,15.52
2024-07-24 01:31:22.277630,North,Office Supplies,244.64,51.68
2024-08-24 01:31:22.277630,East,Technology,111.01,4.96
2025-03-06 01:31:22.277630,North,Furniture,100.13,23.47
2024-10-24 01:31:22.277630,North,Technology,334.68,62.51
2025-01-04 01:31:22.277630,West,Technology,361.19,43.79
2024-09-28 01:31:22.277630,South,Furniture,451.37,40.17
2024-12-03 01:31:22.277630,South,Furniture,133.53,-11.2
2024-09-16 01:31:22.277630,South,Furniture,227.94,41.95
2025-02-10 01:31:22.277630,North,Technology,486.17,98.31
2024-06-11 01:31:22.277630,South,Office Supplies,225.44,10.08
2024-06-03 01:31:22.277630,South,Office Supplies,240.6,-21.61
2024-08-24 01:31:22.277630,West,Technology,158.49,28.54
2024-10-10 01:31:22.277630,South,Technology,438.06,87.64
2025-04-22 01:31:22.277630,East,Furniture,195.5,16.34
2025-05-16 01:31:22.277630,West,Office Supplies,325.06,48.3
2025-04-29 01:31:22.277630,East,Office Supplies,107.65,20.11
2024-07-15 01:31:22.277630,North,Office Supplies,315.56,-17.11
2024-12-05 01:31:22.277630,South,Furniture,468.3,-27.46
2024-12-16 01:31:22.277630,North,Office Supplies,392.88,60.5
2025-03-07 01:31:22.277630,North,Furniture,52.49,2.95
2024-08-25 01:31:22.277630,South,Technology,324.3,18.21
2025-03-29 01:31:22.277630,West,Furniture,288.16,80.5
2024-10-16 01:31:22.277630,North,Technology,182.52,36.44
2024-08-18 01:31:22.277630,South,Office Supplies,424.5,-30.56
2024-10-24 01:31:22.277630,South,Technology,400.02,1.28
2024-05-26 01:31:22.277630,East,Technology,331.33,71.24
2025-05-01 01:31:22.277630,North,Technology,377.21,-61.63
2025-02-08 01:31:22.277630,North,Furniture,112.72,-4.45
2024-11-04 01:31:22.277630,South,Furniture,461.78,-13.92
2024-05-30 01:31:22.277630,East,Furniture,340.66,-1.66
2024-10-20 01:31:22.277630,West,Technology,244.55,-17.22
2024-12-15 01:31:22.277630,East,Technology,112.69,13.63
2024-09-19 01:31:22.277630,North,Technology,347.73,-0.86
2024-08-21 01:31:22.277630,East,Office Supplies,66.42,4.72
2024-10-25 01:31:22.277630,North,Furniture,173.48,-11.05
2024-11-07 01:31:22.277630,West,Office Supplies,295.42,68.14
2024-11-01 01:31:22.277630,North,Office Supplies,330.13,-32.06
2025-02-18 01:31:22.277630,West,Office Supplies,28.32,6.76
2024-07-19 01:31:22.277630,West,Technology,24.23,-2.68
2025-01-07 01:31:22.277630,West,Furniture,73.5,-1.1
2025-04-26 01:31:22.277630,East,Office Supplies,388.8,73.71
2024-10-20 01:31:22.277630,West,Furniture,292.21,13.54
2024-07-09 01:31:22.277630,South,Furniture,312.04,-25.4
2024-10-15 01:31:22.277630,North,Technology,309.65,40.78
2025-01-17 01:31:22.277630,North,Office Supplies,37.67,-5.13
2025-02-20 01:31:22.277630,North,Technology,102.69,-9.48
2024-09-21 01:31:22.277630,North,Furniture,369.38,-26.46
2025-04-29 01:31:22.277630,West,Office Supplies,329.94,30.43
2024-12-30 01:31:22.277630,East,Furniture,233.74,17.79
2024-06-01 01:31:22.277630,East,Furniture,29.79,1.78
2025-05-03 01:31:22.277630,East,Technology,220.09,-33.3
2025-02-23 01:31:22.277630,East,Office Supplies,139.02,26.42
2025-05-12 01:31:22.277630,North,Technology,354.69,-47.57
2024-07-29 01:31:22.277630,South,Technology,415.84,112.02
2024-08-11 01:31:22.277630,South,Furniture,261.83,-43.83
2024-08-18 01:31:22.277630,East,Office Supplies,213.69,51.28
2024-09-25 01:31:22.277630,North,Office Supplies,151.06,-7.72
2024-12-12 01:31:22.277630,West,Office Supplies,64.45,9.66
2024-10-21 01:31:22.277630,East,Technology,198.44,-6.63
2024-07-09 01:31:22.277630,West,Technology,345.46,55.28
2024-09-14 01:31:22.277630,West,Technology,339.72,13.78
2024-08-23 01:31:22.277630,West,Furniture,218.13,13.83
2024-10-12 01:31:22.277630,South,Technology,483.67,76.52
2025-03-09 01:31:22.277630,East,Office Supplies,471.24,-62.78
2024-12-28 01:31:22.277630,North,Furniture,440.31,-29.42
2024-08-09 01:31:22.277630,North,Office Supplies,229.18,50.51
2025-04-23 01:31:22.277630,North,Technology,378.34,73.74
2024-10-23 01:31:22.277630,East,Office Supplies,465.92,137.52
2025-04-12 01:31:22.277630,South,Furniture,374.07,-70.52
2025-01-18 01:31:22.277630,West,Technology,171.57,-22.12
2024-09-16 01:31:22.277630,North,Furniture,52.64,-1.65
2025-04-08 01:31:22.277630,South,Technology,479.85,70.39
2024-08-26 01:31:22.277630,West,Furniture,496.36,-20.96
2024-07-11 01:31:22.277630,West,Furniture,352.95,-9.54
2024-12-01 01:31:22.277630,South,Office Supplies,171.37,-14.79
2024-06-05 01:31:22.277630,East,Technology,435.21,110.89
2024-10-27 01:31:22.277630,East,Technology,477.66,35.24
2024-11-12 01:31:22.277630,South,Technology,263.09,-31.61
2025-03-16 01:31:22.277630,West,Furniture,169.59,15.45
2024-11-17 01:31:22.277630,North,Office Supplies,215.05,-25.86
2025-04-30 01:31:22.277630,North,Office Supplies,55.45,-3.55
2024-07-20 01:31:22.277630,East,Technology,291.52,43.16
2025-05-02 01:31:22.277630,North,Technology,201.85,36.15
2025-04-29 01:31:22.277630,West,Furniture,444.58,7.35
2024-12-13 01:31:22.277630,South,Furniture,152.27,-17.73
2024-11-25 01:31:22.277630,West,Furniture,24.02,-2.26
2024-09-22 01:31:22.277630,North,Office Supplies,373.84,26.1
2025-01-05 01:31:22.277630,West,Furniture,23.56,2.23
2024-12-12 01:31:22.277630,East,Furniture,282.07,66.09
2025-04-19 01:31:22.277630,South,Furniture,107.0,-7.05
2025-05-22 01:31:22.277630,South,Technology,313.03,33.18
2025-05-15 01:31:22.277630,North,Furniture,114.98,-22.84
2024-12-26 01:31:22.277630,North,Technology,260.9,9.29
2024-07-06 01:31:22.277630,West,Office Supplies,180.83,-0.17
2024-06-16 01:31:22.277630,West,Office Supplies,107.63,-15.06
2024-10-26 01:31:22.277630,South,Technology,311.11,76.41
2024-11-26 01:31:22.277630,East,Technology,59.46,-8.68
2025-01-28 01:31:22.277630,East,Furniture,471.75,-31.74
2025-01-16 01:31:22.277630,North,Furniture,393.5,65.71
2025-03-13 01:31:22.277630,East,Office Supplies,459.62,-50.39
2024-10-05 01:31:22.277630,South,Office Supplies,40.38,-6.53
2025-04-10 01:31:22.277630,East,Office Supplies,21.03,5.99
2024-06-15 01:31:22.277630,South,Office Supplies,191.81,-10.21
2025-05-20 01:31:22.277630,North,Furniture,316.01,-53.61
2024-08-20 01:31:22.277630,West,Furniture,137.31,-17.78
2024-10-24 01:31:22.277630,East,Office Supplies,283.68,-25.18
2024-09-26 01:31:22.277630,South,Furniture,310.88,86.8
2024-08-11 01:31:22.277630,North,Furniture,92.78,-17.81
2025-05-05 01:31:22.277630,South,Technology,389.06,76.41
2024-07-14 01:31:22.277630,East,Technology,469.45,89.41
2024-12-26 01:31:22.277630,South,Office Supplies,327.26,16.3
2024-11-16 01:31:22.277630,North,Office Supplies,474.97,126.56
2025-05-17 01:31:22.277630,North,Office Supplies,138.14,-26.7
2025-02-01 01:31:22.277630,West,Office Supplies,37.53,1.79
2025-01-25 01:31:22.277630,West,Office Supplies,138.77,-10.17
2025-01-06 01:31:22.277630,East,Furniture,331.09,59.92
2024-09-07 01:31:22.277630,North,Technology,306.86,-34.79
2024-12-03 01:31:22.277630,East,Technology,148.35,35.24
2025-04-05 01:31:22.277630,North,Technology,215.86,0.59
2025-03-22 01:31:22.277630,East,Furniture,196.46,-25.95
2024-06-29 01:31:22.277630,North,Furniture,476.2,-86.97
2024-12-14 01:31:22.277630,East,Furniture,170.88,24.73
2025-02-15 01:31:22.277630,South,Technology,112.69,29.78
2025-02-16 01:31:22.277630,West,Technology,291.49,83.06
2024-11-10 01:31:22.277630,South,Technology,79.92,18.95
2024-07-02 01:31:22.277630,West,Technology,263.78,-1.38
2024-10-10 01:31:22.277630,East,Technology,349.73,88.46
2025-03-12 01:31:22.277630,North,Furniture,472.77,57.6
2024-07-15 01:31:22.277630,North,Furniture,448.28,-75.46
2025-03-07 01:31:22.277630,East,Technology,423.78,-48.55
2025-03-09 01:31:22.277630,North,Furniture,209.06,-1.56
2024-10-12 01:31:22.277630,East,Technology,449.11,-21.06
2024-10-17 01:31:22.277630,South,Technology,363.99,-11.66
2025-04-03 01:31:22.277630,East,Technology,231.93,38.85
2024-11-24 01:31:22.277630,North,Furniture,290.76,-49.59
2024-10-23 01:31:22.277630,North,Office Supplies,229.33,23.6
2024-12-11 01:31:22.277630,East,Office Supplies,114.46,-3.63
2024-09-29 01:31:22.277630,East,Office Supplies,236.81,57.12
2025-03-07 01:31:22.277630,East,Office Supplies,407.56,-69.86
2025-03-31 01:31:22.277630,East,Office Supplies,147.96,42.29
2025-02-01 01:31:22.277630,West,Furniture,327.36,-52.23
2025-02-14 01:31:22.277630,West,Technology,285.57,4.92
2024-11-28 01:31:22.277630,South,Office Supplies,461.65,105.5
2025-01-09 01:31:22.277630,West,Office Supplies,378.16,-14.77
2025-02-19 01:31:22.277630,North,Office Supplies,193.47,43.54
2025-02-07 01:31:22.277630,West,Technology,289.63,81.56
2025-03-19 01:31:22.277630,West,Office Supplies,457.38,-63.41
2024-12-08 01:31:22.277630,North,Furniture,128.71,4.97
2025-04-12 01:31:22.277630,West,Technology,247.75,-20.96
2024-07-19 01:31:22.277630,East,Technology,126.41,23.2
2025-04-08 01:31:22.277630,West,Technology,220.84,-32.24
2024-12-13 01:31:22.277630,West,Technology,47.95,8.98
2025-02-19 01:31:22.277630,West,Office Supplies,440.47,60.66
2024-09-10 01:31:22.277630,East,Office Supplies,489.56,56.63
2024-09-17 01:31:22.277630,East,Furniture,292.55,5.02
2024-08-24 01:31:22.277630,South,Office Supplies,285.96,14.52
2024-10-09 01:31:22.277630,South,Technology,478.8,-71.72
2025-03-23 01:31:22.277630,East,Furniture,208.76,-13.58
2024-07-20 01:31:22.277630,North,Office Supplies,318.12,81.66
2024-07-13 01:31:22.277630,South,Technology,421.89,8.85
2024-08-03 01:31:22.277630,West,Furniture,262.76,0.38
2024-08-14 01:31:22.277630,West,Furniture,126.32,-22.27
2024-09-06 01:31:22.277630,West,Office Supplies,410.1,99.31
2024-08-20 01:31:22.277630,North,Technology,150.15,26.53
2024-05-26 01:31:22.277630,South,Office Supplies,425.01,-65.53
2025-05-19 01:31:22.277630,East,Furniture,473.41,-59.13
2024-08-16 01:31:22.277630,East,Technology,282.1,-38.98
2024-07-06 01:31:22.277630,North,Furniture,43.66,5.53
2024-10-25 01:31:22.277630,East,Furniture,478.7,-57.71
2025-04-16 01:31:22.277630,North,Technology,419.04,124.69
2024-08-26 01:31:22.277630,East,Office Supplies,76.33,6.63
2025-03-18 01:31:22.277630,East,Furniture,322.11,75.72
2024-10-04 01:31:22.277630,North,Technology,171.49,28.3
2024-07-28 01:31:22.277630,East,Office Supplies,178.56,-33.53
2025-03-10 01:31:22.277630,South,Office Supplies,298.55,3.15
2025-02-05 01:31:22.277630,East,Furniture,361.7,-6.94
2024-12-23 01:31:22.277630,West,Technology,25.39,7.01
2024-10-19 01:31:22.277630,North,Office Supplies,93.28,-2.88
2024-07-24 01:31:22.277630,East,Technology,453.34,65.15
2024-10-20 01:31:22.277630,South,Office Supplies,257.6,24.4
2024-08-20 01:31:22.277630,East,Technology,256.1,43.11
2025-04-13 01:31:22.277630,East,Technology,423.35,-71.7
2025-02-26 01:31:22.277630,West,Technology,82.1,21.79
2024-08-14 01:31:22.277630,South,Furniture,362.56,107.5
2024-09-30 01:31:22.277630,East,Office Supplies,262.99,20.3
2025-03-06 01:31:22.277630,East,Office Supplies,375.96,-44.3
2025-05-12 01:31:22.277630,West,Furniture,346.05,81.22
2025-02-28 01:31:22.277630,North,Office Supplies,339.91,42.03
2025-02-18 01:31:22.277630,North,Office Supplies,430.9,48.25
2025-03-12 01:31:22.277630,North,Furniture,284.37,68.95
2024-12-13 01:31:22.277630,West,Furniture,215.77,35.76
2024-06-17 01:31:22.277630,North,Furniture,115.28,29.96
2025-05-10 01:31:22.277630,South,Technology,185.11,51.61
2025-03-31 01:31:22.277630,North,Furniture,437.57,-12.06
2024-12-18 01:31:22.277630,North,Technology,181.99,-18.39
2025-02-28 01:31:22.277630,East,Office Supplies,493.0,-3.59
2024-12-15 01:31:22.277630,South,Furniture,311.83,88.48
2024-10-23 01:31:22.277630,West,Furniture,411.18,-42.89
2024-06-19 01:31:22.277630,South,Furniture,256.77,24.54
2024-12-04 01:31:22.277630,North,Furniture,334.19,-52.76
2025-04-25 01:31:22.277630,East,Office Supplies,494.97,107.03
2025-01-17 01:31:22.277630,West,Technology,260.13,34.88
2025-04-10 01:31:22.277630,South,Office Supplies,146.41,8.94
2024-08-07 01:31:22.277630,South,Technology,331.94,38.17
2024-11-03 01:31:22.277630,North,Office Supplies,461.41,-65.28
2025-03-19 01:31:22.277630,North,Office Supplies,28.26,6.52
2024-06-22 01:31:22.277630,West,Office Supplies,496.43,-14.86
2024-11-05 01:31:22.277630,North,Furniture,281.38,-32.48
2025-04-26 01:31:22.277630,East,Furniture,403.73,-77.76
2024-11-26 01:31:22.277630,West,Technology,76.75,-13.02
2024-07-17 01:31:22.277630,North,Office Supplies,159.92,21.72
2025-03-15 01:31:22.277630,West,Furniture,489.04,77.87
2024-07-05 01:31:22.277630,South,Office Supplies,158.19,-19.86
2025-03-05 01:31:22.277630,West,Office Supplies,217.86,22.41
2024-10-09 01:31:22.277630,South,Technology,154.74,6.42
2024-11-27 01:31:22.277630,West,Technology,244.86,65.77
2024-12-14 01:31:22.277630,North,Office Supplies,96.35,12.78
2024-07-05 01:31:22.277630,South,Office Supplies,264.25,15.9
2025-05-09 01:31:22.277630,West,Office Supplies,163.25,-9.49
2025-03-08 01:31:22.277630,East,Technology,411.26,12.71
2024-06-19 01:31:22.277630,North,Technology,207.09,-15.83
2024-07-19 01:31:22.277630,West,Furniture,400.51,55.75
2025-02-01 01:31:22.277630,West,Technology,328.04,31.83
2024-09-23 01:31:22.277630,South,Office Supplies,459.25,-23.82
2024-09-07 01:31:22.277630,South,Office Supplies,409.1,-79.35
2024-10-01 01:31:22.277630,North,Technology,452.54,131.87
2025-04-26 01:31:22.277630,South,Furniture,272.31,-47.25
2024-10-29 01:31:22.277630,West,Technology,458.45,33.7
2025-01-10 01:31:22.277630,West,Technology,94.27,21.31
2025-03-28 01:31:22.277630,South,Office Supplies,60.53,6.69
2024-08-23 01:31:22.277630,North,Office Supplies,272.49,25.47
2024-06-15 01:31:22.277630,East,Furniture,416.5,65.62
2025-03-10 01:31:22.277630,West,Office Supplies,121.84,-5.6
2024-09-11 01:31:22.277630,West,Furniture,484.94,-2.51
2024-07-12 01:31:22.277630,South,Technology,108.92,-17.18
2024-09-30 01:31:22.277630,East,Furniture,360.18,-71.19
2024-08-05 01:31:22.277630,West,Technology,459.26,-31.1
2025-04-29 01:31:22.277630,East,Technology,483.37,100.11
2024-07-16 01:31:22.277630,East,Office Supplies,337.48,35.71
2025-05-15 01:31:22.277630,West,Technology,295.62,-38.52
2024-11-08 01:31:22.277630,East,Technology,63.61,0.84
2024-07-08 01:31:22.277630,East,Furniture,29.51,-5.61
2024-09-06 01:31:22.277630,South,Office Supplies,493.16,99.19
2024-10-21 01:31:22.277630,South,Office Supplies,151.7,4.63
2024-10-17 01:31:22.277630,East,Office Supplies,54.68,-3.37
2024-12-14 01:31:22.277630,North,Technology,278.47,51.26
2025-05-21 01:31:22.277630,East,Technology,170.05,48.49
2025-03-19 01:31:22.277630,West,Furniture,191.65,0.31
2024-11-07 01:31:22.277630,North,Office Supplies,189.81,34.68
2024-12-11 01:31:22.277630,South,Office Supplies,139.37,-5.49
2024-10-05 01:31:22.277630,North,Technology,484.49,86.73
2024-12-21 01:31:22.277630,South,Furniture,147.31,41.62
2024-07-11 01:31:22.277630,North,Technology,287.38,35.97
2024-09-27 01:31:22.277630,East,Office Supplies,134.54,-10.83
2025-01-18 01:31:22.277630,South,Technology,385.69,55.95
2024-05-31 01:31:22.277630,West,Furniture,129.93,28.88
2025-02-20 01:31:22.277630,North,Furniture,315.03,0.58
2024-06-30 01:31:22.277630,East,Technology,420.3,46.65
2024-12-21 01:31:22.277630,North,Office Supplies,150.38,-11.09
2024-11-05 01:31:22.277630,North,Technology,405.56,11.06
2024-09-26 01:31:22.277630,West,Technology,64.39,-7.54
2025-04-26 01:31:22.277630,North,Furniture,75.87,16.52
2024-12-02 01:31:22.277630,West,Technology,212.28,-32.19
2024-12-28 01:31:22.277630,South,Furniture,215.32,-37.05
2024-12-24 01:31:22.277630,West,Furniture,267.91,18.0
2024-07-25 01:31:22.277630,West,Technology,31.37,2.86
2025-04-17 01:31:22.277630,South,Furniture,76.23,19.75
2024-11-01 01:31:22.277630,West,Technology,24.93,-2.45
2024-07-29 01:31:22.277630,East,Office Supplies,478.17,90.37
2025-03-06 01:31:22.277630,North,Office Supplies,170.41,20.8
2025-01-18 01:31:22.277630,West,Furniture,350.27,59.84
2024-06-13 01:31:22.277630,North,Office Supplies,312.05,-37.84
2024-11-28 01:31:22.277630,West,Office Supplies,367.86,8.55
2024-08-14 01:31:22.277630,South,Technology,443.77,-9.75
2025-05-22 01:31:22.277630,South,Technology,131.91,19.76
2024-12-12 01:31:22.277630,North,Office Supplies,224.36,21.71
2024-10-03 01:31:22.277630,North,Office Supplies,177.65,50.41
2024-06-30 01:31:22.277630,North,Technology,59.58,-7.78
2024-10-03 01:31:22.277630,South,Technology,35.32,1.3
2024-08-09 01:31:22.277630,North,Office Supplies,387.1,56.87
2024-08-21 01:31:22.277630,West,Furniture,82.03,-1.28
2025-02-01 01:31:22.277630,West,Technology,27.37,7.16
2025-05-03 01:31:22.277630,North,Technology,230.44,52.14
2024-12-04 01:31:22.277630,South,Office Supplies,174.69,41.31
2024-11-16 01:31:22.277630,West,Office Supplies,51.73,5.41
2024-06-26 01:31:22.277630,South,Furniture,44.76,1.6
2024-07-21 01:31:22.277630,South,Technology,458.31,-7.35
